81.0 
99.0 
81.0 
99.0 
99.0 
99.0 
99.0 
117.0 
135.0 
108.0 
81.0 
99.0 
81.0 
99.0 
81.0 
99.0 
81.0 
99.0 
99.0 
99.0 
81.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
193.0 
81.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
192.0 
81.0 
99.0 
81.0 
99.0 
99.0 
99.0 
99.0 
99.0 
81.0 
144.0 
81.0 
99.0 
99.0 
99.0 
81.0 
99.0 
99.0 
99.0 
99.0 
138.0 
81.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
156.0 
81.0 
99.0 
99.0 
99.0 
99.0 
99.0 
81.0 
99.0 
99.0 
199.0 
81.0 
99.0 
81.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
81.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
99.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
99.0 
99.0 
117.0 
126.0 
126.0 
126.0 
126.0 
126.0 
152.0 
81.0 
99.0 
99.0 
99.0 
117.0 
117.0 
117.0 
117.0 
117.0 
131.0 
81.0 
99.0 
99.0 
99.0 
117.0 
117.0 
117.0 
117.0 
117.0 
131.0 
81.0 
99.0 
99.0 
117.0 
113.0 
113.0 
113.0 
113.0 
113.0 
113.0 
81.0 
99.0 
99.0 
117.0 
117.0 
113.0 
113.0 
113.0 
113.0 
130.0 
81.0 
99.0 
99.0 
117.0 
117.0 
113.0 
113.0 
113.0 
113.0 
131.0 
81.0 
99.0 
99.0 
99.0 
117.0 
117.0 
117.0 
113.0 
113.0 
151.0 
81.0 
99.0 
99.0 
117.0 
117.0 
117.0 
117.0 
121.0 
121.0 
113.0 
81.0 
99.0 
81.0 
99.0 
99.0 
117.0 
117.0 
113.0 
113.0 
113.0 
81.0 
99.0 
99.0 
99.0 
117.0 
117.0 
117.0 
117.0 
117.0 
151.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
81.0 
141.0 
81.0 
99.0 
113.0 
117.0 
117.0 
117.0 
117.0 
117.0 
99.0 
90.0 
81.0 
99.0 
99.0 
99.0 
117.0 
117.0 
121.0 
121.0 
121.0 
184.0 
81.0 
99.0 
99.0 
108.0 
108.0 
108.0 
108.0 
108.0 
108.0 
81.0 
81.0 
99.0 
108.0 
99.0 
99.0 
99.0 
108.0 
90.0 
90.0 
106.0 
81.0 
99.0 
99.0 
99.0 
81.0 
90.0 
90.0 
90.0 
90.0 
108.0 
81.0 
99.0 
99.0 
99.0 
108.0 
90.0 
81.0 
90.0 
90.0 
108.0 
81.0 
99.0 
99.0 
108.0 
108.0 
108.0 
108.0 
108.0 
108.0 
90.0 
81.0 
99.0 
99.0 
108.0 
99.0 
99.0 
81.0 
90.0 
90.0 
144.0 
81.0 
99.0 
99.0 
108.0 
108.0 
108.0 
108.0 
108.0 
90.0 
90.0 
81.0 
99.0 
99.0 
99.0 
108.0 
90.0 
81.0 
90.0 
90.0 
90.0 
81.0 
99.0 
99.0 
108.0 
99.0 
108.0 
108.0 
108.0 
108.0 
90.0 
81.0 
99.0 
99.0 
108.0 
108.0 
108.0 
90.0 
90.0 
90.0 
150.0 
81.0 
99.0 
99.0 
108.0 
108.0 
108.0 
108.0 
90.0 
90.0 
99.0 
81.0 
99.0 
99.0 
108.0 
99.0 
108.0 
108.0 
108.0 
108.0 
90.0 
81.0 
99.0 
99.0 
108.0 
99.0 
99.0 
81.0 
90.0 
90.0 
108.0 
81.0 
99.0 
108.0 
108.0 
108.0 
108.0 
108.0 
108.0 
108.0 
162.0 
81.0 
99.0 
108.0 
99.0 
99.0 
99.0 
108.0 
108.0 
90.0 
117.0 
81.0 
99.0 
99.0 
108.0 
108.0 
99.0 
108.0 
108.0 
108.0 
90.0 
81.0 
99.0 
99.0 
108.0 
108.0 
108.0 
108.0 
108.0 
108.0 
133.0 
81.0 
99.0 
108.0 
108.0 
99.0 
99.0 
108.0 
108.0 
108.0 
90.0 
81.0 
99.0 
99.0 
99.0 
81.0 
90.0 
81.0 
90.0 
90.0 
81.0 
99.0 
