69.0, 69.00 
271.0, 170.00 
113.0, 151.00 
113.0, 141.50 
113.0, 135.80 
113.0, 132.00 
113.0, 129.29 
113.0, 127.25 
113.0, 125.67 
113.0, 124.40 
113.0, 123.36 
113.0, 122.50 
113.0, 121.77 
113.0, 121.14 
113.0, 120.60 
203.0, 125.75 
113.0, 125.00 
113.0, 124.33 
113.0, 123.74 
240.0, 129.55 
246.0, 135.10 
113.0, 134.09 
113.0, 133.17 
113.0, 132.33 
113.0, 131.56 
113.0, 130.85 
113.0, 130.19 
113.0, 129.57 
113.0, 129.00 
113.0, 128.47 
113.0, 127.97 
113.0, 127.50 
113.0, 127.06 
113.0, 126.65 
224.0, 129.43 
292.0, 133.94 
134.0, 133.95 
134.0, 133.95 
134.0, 133.95 
134.0, 133.95 
134.0, 133.95 
134.0, 133.95 
252.0, 136.70 
134.0, 136.64 
134.0, 136.58 
134.0, 136.52 
134.0, 136.47 
240.0, 138.62 
134.0, 138.53 
134.0, 138.44 
69.0, 137.08 
134.0, 137.02 
162.0, 137.49 
134.0, 137.43 
161.0, 137.85 
134.0, 137.79 
161.0, 138.19 
134.0, 138.12 
179.0, 138.81 
263.0, 140.88 
292.0, 143.36 
161.0, 143.65 
134.0, 143.49 
161.0, 143.77 
134.0, 143.62 
161.0, 143.88 
134.0, 143.73 
210.0, 144.71 
134.0, 144.55 
226.0, 145.71 
278.0, 147.58 
161.0, 147.76 
134.0, 147.58 
161.0, 147.76 
134.0, 147.57 
161.0, 147.75 
134.0, 147.57 
228.0, 148.60 
161.0, 148.76 
296.0, 150.60 
134.0, 150.40 
264.0, 151.78 
161.0, 151.89 
134.0, 151.68 
161.0, 151.79 
134.0, 151.58 
162.0, 151.70 
161.0, 151.81 
134.0, 151.61 
162.0, 151.72 
255.0, 152.86 
161.0, 152.95 
191.0, 153.35 
134.0, 153.15 
161.0, 153.23 
134.0, 153.03 
161.0, 153.11 
134.0, 152.92 
161.0, 153.00 
134.0, 152.81 
69.0, 152.81 
161.0, 151.71 
172.0, 152.30 
134.0, 152.51 
161.0, 152.99 
134.0, 153.20 
219.0, 154.26 
233.0, 155.46 
206.0, 156.39 
161.0, 156.87 
134.0, 157.08 
161.0, 157.56 
134.0, 157.77 
161.0, 158.25 
134.0, 158.46 
134.0, 157.77 
161.0, 158.25 
134.0, 158.46 
264.0, 159.97 
231.0, 159.88 
181.0, 159.23 
161.0, 159.71 
181.0, 160.39 
162.0, 160.88 
134.0, 161.09 
183.0, 161.79 
213.0, 162.79 
181.0, 163.47 
161.0, 163.95 
154.0, 164.36 
134.0, 164.57 
229.0, 165.73 
161.0, 166.21 
134.0, 166.42 
181.0, 165.99 
229.0, 165.36 
162.0, 165.64 
229.0, 166.59 
162.0, 166.87 
181.0, 167.34 
161.0, 167.61 
134.0, 167.61 
181.0, 166.90 
161.0, 167.17 
134.0, 167.17 
212.0, 167.95 
181.0, 168.42 
161.0, 167.63 
181.0, 168.10 
189.0, 168.65 
69.0, 168.65 
181.0, 169.12 
161.0, 169.11 
237.0, 170.14 
134.0, 169.87 
181.0, 170.34 
161.0, 170.34 
134.0, 170.34 
181.0, 170.36 
161.0, 169.34 
181.0, 168.23 
134.0, 167.96 
161.0, 168.23 
181.0, 168.43 
162.0, 168.71 
181.0, 168.91 
193.0, 169.50 
162.0, 169.02 
161.0, 169.29 
134.0, 168.37 
