3.0, 2.83, .71, NaN, NaN, NaN
3.0, 2.81, .70, NaN, NaN, NaN
3.0, 2.83, .71, NaN, NaN, NaN
3.0, 2.89, .72, NaN, NaN, NaN
3.0, 2.95, .74, NaN, NaN, NaN
3.0, 2.98, .75, NaN, NaN, NaN
3.0, 2.98, .75, NaN, NaN, NaN
3.0, 2.97, .74, NaN, NaN, NaN
3.0, 2.96, .74, NaN, NaN, NaN
3.0, 2.99, .75, NaN, NaN, NaN
3.0, 2.97, .74, NaN, NaN, NaN
3.0, 2.98, .74, NaN, NaN, NaN
3.0, 2.99, .75, NaN, NaN, NaN
3.0, 2.95, .74, NaN, NaN, NaN
4.0, 3.00, .75, NaN, NaN, NaN
10.0, 9.60, .74, .75, NaN, NaN
11.0, 10.26, .78, .74, NaN, NaN
10.0, 10.34, .77, .75, NaN, NaN
10.0, 10.46, .77, .75, NaN, NaN
11.0, 10.47, .76, .75, NaN, NaN
10.0, 10.47, .79, .74, NaN, NaN
7.0, 10.57, .73, .75, NaN, NaN
12.0, 10.10, .80, .76, NaN, NaN
12.0, 10.92, .88, .75, NaN, NaN
10.0, 11.04, .83, .74, NaN, NaN
12.0, 11.37, .87, .76, NaN, NaN
11.0, 11.07, .90, .74, NaN, NaN
12.0, 11.33, .89, .75, NaN, NaN
10.0, 11.06, .84, .74, NaN, NaN
11.0, 11.12, .87, .75, NaN, NaN
11.0, 11.12, .89, .74, NaN, NaN
12.0, 11.47, .89, .75, NaN, NaN
11.0, 11.18, .83, .75, NaN, NaN
11.0, 11.22, .90, .75, NaN, NaN
15.0, 11.33, .86, .76, NaN, NaN
11.0, 11.28, .84, .75, NaN, NaN
12.0, 11.43, .85, .75, NaN, NaN
12.0, 11.04, .87, .75, NaN, NaN
11.0, 11.29, .88, .75, NaN, NaN
12.0, 11.24, .87, .75, NaN, NaN
10.0, 11.40, .90, .75, NaN, NaN
11.0, 11.30, .86, .75, NaN, NaN
12.0, 11.34, .84, .75, NaN, NaN
12.0, 11.21, .89, .75, NaN, NaN
12.0, 11.42, .84, .75, NaN, NaN
12.0, 11.18, .89, .74, NaN, NaN
11.0, 11.21, .82, .74, NaN, NaN
15.0, 11.39, .87, .75, NaN, NaN
11.0, 11.26, .86, .74, NaN, NaN
12.0, 11.32, .91, .75, NaN, NaN
11.0, 11.15, .83, .74, NaN, NaN
8.0, 11.49, .88, .75, NaN, NaN
11.0, 11.36, .83, .75, NaN, NaN
7.0, 11.15, .89, .74, NaN, NaN
15.0, 11.18, .88, .74, NaN, NaN
11.0, 11.13, .90, .75, NaN, NaN
11.0, 11.39, .86, .75, NaN, NaN
11.0, 11.13, .91, .75, NaN, NaN
12.0, 11.41, .89, .75, NaN, NaN
8.0, 11.22, .90, .74, NaN, NaN
10.0, 11.28, .87, .74, NaN, NaN
8.0, 11.39, .87, .75, NaN, NaN
12.0, 11.32, .91, .74, NaN, NaN
12.0, 11.29, .88, .75, NaN, NaN
9.0, 11.04, .90, .75, NaN, NaN
11.0, 11.50, .87, .76, NaN, NaN
12.0, 11.46, .86, .76, NaN, NaN
11.0, 11.49, .87, .75, NaN, NaN
12.0, 11.19, .88, .74, NaN, NaN
11.0, 11.69, .88, .76, NaN, NaN
14.0, 11.32, .87, .75, NaN, NaN
11.0, 11.40, .91, .75, NaN, NaN
12.0, 11.50, .87, .76, NaN, NaN
11.0, 11.02, .89, .74, NaN, NaN
12.0, 11.55, .91, .76, NaN, NaN
12.0, 11.29, .88, .75, NaN, NaN
11.0, 11.49, .86, .75, NaN, NaN
