4.0, 4.00, .12, .14, .19, .25
77.0, 77.00, .38, .46, .42, .65
108.0, 98.50, .41, .49, .53, .75
92.0, 106.00, .41, .46, .55, .88
73.0, 88.50, .49, .53, .67, .50
90.0, 91.33, .50, .54, .59, .54
87.0, 87.67, .41, .49, .53, .58
89.0, 100.67, .38, .43, .57, .62
94.0, 95.50, .49, .51, .58, .67
105.0, 102.20, .53, .51, .66, .75
105.0, 98.00, .38, .41, .52, .71
85.0, 83.50, .51, .53, .75, .50
92.0, 85.17, .45, .53, .55, .67
96.0, 86.83, .45, .40, .49, .67
74.0, 87.17, .51, .48, .64, .58
104.0, 80.83, .41, .42, .57, .50
79.0, 91.50, .40, .42, .50, .67
84.0, 86.83, .44, .47, .50, .71
95.0, 90.60, .46, .50, .47, .75
107.0, 97.67, .44, .44, .46, .79
89.0, 99.33, .42, .48, .57, .79
91.0, 94.33, .45, .47, .57, .67
86.0, 72.67, .39, .44, .45, .46
85.0, 90.50, .46, .46, .50, .79
94.0, 88.83, .42, .43, .46, .79
92.0, 93.00, .45, .49, .48, .71
81.0, 97.20, .50, .51, .66, .60
79.0, 83.17, .48, .46, .57, .50
109.0, 103.17, .50, .54, .58, .75
96.0, 92.33, .49, .51, .51, .71
110.0, 97.83, .56, .60, .57, .75
87.0, 101.50, .51, .54, .55, .62
71.0, 96.50, .50, .53, .55, .67
99.0, 91.33, .51, .55, .56, .62
116.0, 117.33, .53, .54, .62, .88
135.0, 127.00, .57, .56, .70, .90
119.0, 98.50, .59, .63, .57, .62
101.0, 100.00, .60, .64, .57, .58
120.0, 117.00, .57, .62, .64, .75
139.0, 141.67, .61, .67, .74, .96
129.0, 142.83, .61, .62, .76, .88
127.0, 130.50, .62, .65, .75, .75
132.0, 124.83, .62, .64, .73, .75
126.0, 109.60, .55, .60, .62, .65
123.0, 135.67, .60, .66, .71, .79
137.0, 128.67, .61, .67, .68, .75
152.0, 144.00, .60, .63, .73, .92
119.0, 122.33, .67, .72, .69, .79
161.0, 145.00, .60, .63, .72, .83
155.0, 141.33, .66, .70, .71, .96
127.0, 154.67, .54, .62, .69, .92
158.0, 149.33, .60, .63, .73, .96
161.0, 157.80, .68, .76, .80, .95
123.0, 152.67, .66, .70, .73, .96
151.0, 121.83, .63, .66, .66, .79
163.0, 144.00, .69, .74, .75, .92
124.0, 148.00, .67, .72, .73, .92
135.0, 133.67, .66, .70, .69, .92
145.0, 135.83, .67, .72, .67, 1.00
137.0, 133.33, .67, .69, .73, .79
173.0, 157.40, .70, .78, .79, .90
156.0, 173.83, .71, .75, .85, 1.00
160.0, 150.67, .67, .74, .79, .92
142.0, 153.67, .70, .74, .79, 1.00
169.0, 157.50, .74, .76, .82, 1.00
164.0, 157.33, .67, .74, .78, 1.00
163.0, 163.50, .69, .77, .81, 1.00
167.0, 160.83, .69, .76, .80, 1.00
