103.0, 99.47
98.0, 108.04
106.0, 102.68
77.0, 101.69
95.0, 104.86
106.0, 109.48
139.0, 103.88
105.0, 107.00
105.0, 107.04
119.0, 107.08
119.0, 106.75
137.0, 106.50
100.0, 106.78
76.0, 105.31
102.0, 108.83
105.0, 106.02
87.0, 105.00
107.0, 109.56
107.0, 110.36
102.0, 109.45
100.0, 111.39
108.0, 109.27
103.0, 107.92
109.0, 112.38
113.0, 109.43
116.0, 110.96
76.0, 93.30
117.0, 94.13
100.0, 102.47
97.0, 97.19
130.0, 122.04
107.0, 103.11
103.0, 98.28
104.0, 103.90
107.0, 100.51
89.0, 101.83
94.0, 107.76
138.0, 123.98
145.0, 131.31
129.0, 125.92
140.0, 127.59
141.0, 128.60
146.0, 129.36
118.0, 129.51
133.0, 127.03
150.0, 129.68
138.0, 137.86
103.0, 137.58
141.0, 124.64
122.0, 130.85
145.0, 133.14
138.0, 142.96
102.0, 133.95
146.0, 132.47
145.0, 135.44
145.0, 138.94
137.0, 143.18
108.0, 133.23
139.0, 137.53
156.0, 150.83
113.0, 147.72
112.0, 116.86
171.0, 138.58
152.0, 154.98
149.0, 147.54
145.0, 147.80
154.0, 151.86
150.0, 122.58
158.0, 148.35
162.0, 151.31
159.0, 151.78
148.0, 153.18
157.0, 153.86
151.0, 149.13
152.0, 150.84
157.0, 151.65
171.0, 153.41
104.0, 146.33
152.0, 148.23
158.0, 150.80
122.0, 148.11
149.0, 149.81
154.0, 153.88
144.0, 151.65
144.0, 154.73
153.0, 137.25
154.0, 154.53
159.0, 150.68
151.0, 153.41
158.0, 151.45
154.0, 138.13
156.0, 151.00
156.0, 155.31
143.0, 150.63
144.0, 143.23
159.0, 153.56
190.0, 147.04
143.0, 145.81
151.0, 148.54
153.0, 145.97
149.0, 125.47
120.0, 130.88
120.0, 139.09
148.0, 137.44
152.0, 147.62
131.0, 141.27
158.0, 150.14
126.0, 146.05
140.0, 122.20
116.0, 141.13
118.0, 130.58
135.0, 127.19
157.0, 141.91
186.0, 158.88
146.0, 153.87
137.0, 150.48
159.0, 151.71
146.0, 150.25
152.0, 150.21
120.0, 152.07
142.0, 148.07
154.0, 147.82
152.0, 154.06
152.0, 150.02
101.0, 145.91
150.0, 145.43
166.0, 154.53
150.0, 147.60
151.0, 156.12
150.0, 147.58
147.0, 150.25
153.0, 155.14
158.0, 146.09
147.0, 153.25
139.0, 147.31
167.0, 148.36
163.0, 149.79
149.0, 152.19
150.0, 147.69
147.0, 152.03
139.0, 147.89
150.0, 152.87
162.0, 151.88
146.0, 149.43
155.0, 151.10
148.0, 152.25
153.0, 146.96
160.0, 151.56
144.0, 150.08
145.0, 137.38
