68.0, 77.21, .50, .59, .62, .51
80.0, 82.04, .58, .62, .70, .53
53.0, 76.89, .56, .56, .68, .48
53.0, 59.59, .59, .57, .62, .31
53.0, 55.39, .60, .58, .62, .27
76.0, 57.28, .62, .61, .66, .26
55.0, 54.15, .64, .61, .67, .27
54.0, 55.81, .65, .64, .60, .29
54.0, 56.81, .66, .63, .67, .26
61.0, 61.07, .67, .64, .63, .27
74.0, 58.14, .67, .65, .61, .30
100.0, 84.38, .70, .65, .61, .61
75.0, 88.18, .67, .64, .62, .75
94.0, 94.41, .67, .65, .62, .72
82.0, 94.97, .64, .62, .60, .75
96.0, 91.94, .66, .66, .53, .76
89.0, 91.67, .69, .69, .58, .75
91.0, 89.91, .64, .65, .57, .75
75.0, 91.35, .67, .66, .55, .75
95.0, 95.60, .70, .66, .59, .78
97.0, 100.61, .74, .72, .71, .75
113.0, 110.76, .73, .69, .73, .75
97.0, 103.50, .72, .67, .72, .75
103.0, 104.31, .71, .70, .67, .75
117.0, 107.80, .68, .67, .67, .75
109.0, 107.87, .75, .68, .72, .74
118.0, 111.44, .74, .68, .74, .75
106.0, 107.54, .73, .66, .71, .76
121.0, 104.99, .72, .67, .76, .75
112.0, 118.33, .77, .66, .78, .71
118.0, 115.93, .77, .69, .80, .75
116.0, 112.10, .75, .67, .76, .78
112.0, 111.57, .72, .69, .75, .76
111.0, 114.21, .73, .67, .80, .74
111.0, 115.41, .75, .69, .80, .75
113.0, 115.67, .77, .70, .78, .75
112.0, 111.38, .75, .67, .76, .75
115.0, 111.68, .77, .68, .77, .75
122.0, 111.67, .74, .65, .78, .76
120.0, 125.04, .77, .67, .76, .78
111.0, 111.81, .77, .68, .77, .75
114.0, 115.94, .77, .71, .83, .75
122.0, 116.50, .71, .65, .80, .74
144.0, 119.79, .72, .69, .85, .75
126.0, 125.45, .74, .69, .81, .75
127.0, 128.97, .78, .73, .84, .76
127.0, 126.44, .74, .69, .83, .75
139.0, 119.49, .71, .69, .81, .76
