3.0, 2.98, .74, NaN, NaN, NaN
4.0, 3.84, .96, NaN, NaN, NaN
4.0, 3.82, .96, NaN, NaN, NaN
4.0, 3.88, .97, NaN, NaN, NaN
4.0, 3.90, .98, NaN, NaN, NaN
4.0, 3.86, .97, NaN, NaN, NaN
4.0, 3.83, .96, NaN, NaN, NaN
4.0, 3.88, .97, NaN, NaN, NaN
4.0, 3.91, .98, NaN, NaN, NaN
4.0, 3.82, .96, NaN, NaN, NaN
4.0, 3.85, .96, NaN, NaN, NaN
4.0, 3.84, .96, NaN, NaN, NaN
4.0, 3.85, .96, NaN, NaN, NaN
4.0, 3.88, .97, NaN, NaN, NaN
4.0, 3.90, .97, NaN, NaN, NaN
9.0, 8.00, .73, .61, NaN, NaN
11.0, 9.34, .87, .63, NaN, NaN
15.0, 10.20, .87, .68, NaN, NaN
12.0, 10.49, .90, .70, NaN, NaN
12.0, 10.27, .90, .68, NaN, NaN
8.0, 9.82, .90, .65, NaN, NaN
11.0, 10.46, .90, .70, NaN, NaN
9.0, 9.67, .80, .69, NaN, NaN
11.0, 9.67, .91, .66, NaN, NaN
12.0, 11.07, .90, .75, NaN, NaN
8.0, 7.87, .90, .52, NaN, NaN
13.0, 13.46, .90, .94, NaN, NaN
15.0, 14.21, .91, .97, NaN, NaN
14.0, 14.15, .90, .97, NaN, NaN
11.0, 12.90, .81, .97, NaN, NaN
12.0, 12.43, .80, .94, NaN, NaN
15.0, 13.09, .91, .95, NaN, NaN
15.0, 13.90, .91, .96, NaN, NaN
15.0, 14.19, .91, .97, NaN, NaN
14.0, 13.94, .90, .97, NaN, NaN
15.0, 14.15, .92, .96, NaN, NaN
15.0, 13.87, .91, .97, NaN, NaN
14.0, 14.06, .91, .97, NaN, NaN
13.0, 14.07, .91, .97, NaN, NaN
13.0, 12.94, .75, .96, NaN, NaN
12.0, 12.48, .78, .96, NaN, NaN
13.0, 12.19, .77, .97, NaN, NaN
14.0, 12.56, .83, .98, NaN, NaN
16.0, 14.74, .96, .97, NaN, NaN
15.0, 14.72, .96, .96, NaN, NaN
15.0, 14.86, .96, .96, NaN, NaN
12.0, 14.80, .95, .97, NaN, NaN
14.0, 14.95, .96, .97, NaN, NaN
16.0, 14.75, .96, .96, NaN, NaN
15.0, 14.92, .97, .97, NaN, NaN
12.0, 14.98, .97, .97, NaN, NaN
15.0, 14.78, .96, .96, NaN, NaN
12.0, 14.68, .98, .96, NaN, NaN
15.0, 14.93, .97, .96, NaN, NaN
16.0, 14.58, .96, .94, NaN, NaN
15.0, 14.87, .96, .96, NaN, NaN
15.0, 15.12, .96, .98, NaN, NaN
16.0, 15.09, .97, .97, NaN, NaN
16.0, 14.92, .97, .97, NaN, NaN
16.0, 15.22, .97, .98, NaN, NaN
12.0, 15.03, .96, .97, NaN, NaN
12.0, 15.10, .97, .97, NaN, NaN
15.0, 14.71, .96, .96, NaN, NaN
15.0, 14.56, .96, .95, NaN, NaN
16.0, 14.73, .96, .96, NaN, NaN
16.0, 15.15, .98, .97, NaN, NaN
16.0, 14.96, .95, .97, NaN, NaN
16.0, 14.75, .94, .96, NaN, NaN
16.0, 14.45, .94, .94, NaN, NaN
14.0, 14.61, .95, .94, NaN, NaN
15.0, 14.69, .94, .96, NaN, NaN
12.0, 14.77, .95, .97, NaN, NaN
15.0, 14.91, .97, .96, NaN, NaN
16.0, 14.85, .98, .97, NaN, NaN
15.0, 14.97, .97, .97, NaN, NaN
16.0, 14.92, .95, .97, NaN, NaN
16.0, 14.98, .97, .97, NaN, NaN
16.0, 14.88, .97, .97, NaN, NaN
15.0, 14.57, .96, .94, NaN, NaN
15.0, 15.12, .96, .98, NaN, NaN
15.0, 14.95, .96, .97, NaN, NaN
14.0, 14.85, .96, .96, NaN, NaN
16.0, 14.58, .97, .95, NaN, NaN
16.0, 14.83, .98, .96, NaN, NaN
16.0, 15.00, .96, .97, NaN, NaN
11.0, 14.88, .97, .97, NaN, NaN
16.0, 14.94, .99, .96, NaN, NaN
16.0, 14.79, .97, .96, NaN, NaN
12.0, 15.07, .97, .97, NaN, NaN
16.0, 14.88, .96, .96, NaN, NaN
15.0, 14.81, .95, .97, NaN, NaN
16.0, 15.01, .97, .97, NaN, NaN
15.0, 15.06, .96, .97, NaN, NaN
15.0, 15.03, .96, .97, NaN, NaN
11.0, 14.75, .96, .95, NaN, NaN
15.0, 15.07, .97, .97, NaN, NaN
12.0, 14.70, .97, .94, NaN, NaN
16.0, 15.07, .97, .97, NaN, NaN
16.0, 15.08, .96, .97, NaN, NaN
15.0, 14.97, .95, .97, NaN, NaN
16.0, 15.03, .95, .97, NaN, NaN
16.0, 14.89, .97, .97, NaN, NaN
16.0, 15.02, .97, .97, NaN, NaN
16.0, 14.93, .96, .97, NaN, NaN
16.0, 14.96, .96, .96, NaN, NaN
15.0, 15.00, .97, .96, NaN, NaN
16.0, 14.96, .96, .97, NaN, NaN
16.0, 14.89, .95, .96, NaN, NaN
12.0, 15.05, .97, .97, NaN, NaN
16.0, 15.19, .97, .98, NaN, NaN
12.0, 15.02, .97, .96, NaN, NaN
16.0, 15.05, .97, .97, NaN, NaN
11.0, 15.29, .98, .98, NaN, NaN
12.0, 14.89, .97, .97, NaN, NaN
14.0, 15.15, .98, .97, NaN, NaN
11.0, 14.82, .97, .96, NaN, NaN
12.0, 14.80, .94, .96, NaN, NaN
15.0, 15.06, .98, .96, NaN, NaN
16.0, 15.20, .97, .98, NaN, NaN
16.0, 14.88, .96, .97, NaN, NaN
11.0, 14.79, .96, .96, NaN, NaN
16.0, 15.08, .96, .98, NaN, NaN
16.0, 15.07, .98, .97, NaN, NaN
12.0, 14.81, .96, .96, NaN, NaN
15.0, 14.90, .96, .97, NaN, NaN
16.0, 14.98, .98, .97, NaN, NaN
14.0, 14.62, .98, .94, NaN, NaN
16.0, 14.99, .96, .97, NaN, NaN
16.0, 14.69, .97, .95, NaN, NaN
16.0, 15.13, .96, .98, NaN, NaN
16.0, 14.89, .98, .96, NaN, NaN
16.0, 14.82, .96, .96, NaN, NaN
15.0, 15.17, .97, .97, NaN, NaN
16.0, 15.01, .97, .97, NaN, NaN
16.0, 14.93, .98, .96, NaN, NaN
16.0, 14.71, .97, .95, NaN, NaN
12.0, 14.92, .96, .97, NaN, NaN
16.0, 15.05, .98, .97, NaN, NaN
14.0, 15.11, .98, .98, NaN, NaN
16.0, 14.85, .96, .96, NaN, NaN
16.0, 14.98, .97, .97, NaN, NaN
16.0, 14.86, .96, .96, NaN, NaN
14.0, 14.66, .95, .95, NaN, NaN
12.0, 15.08, .95, .98, NaN, NaN
15.0, 15.06, .95, .98, NaN, NaN
16.0, 15.13, .97, .98, NaN, NaN
14.0, 14.95, .98, .96, NaN, NaN
16.0, 14.95, .98, .95, NaN, NaN
15.0, 14.94, .97, .96, NaN, NaN
15.0, 14.87, .96, .96, NaN, NaN
12.0, 14.85, .95, .97, NaN, NaN
13.0, 14.55, .94, .96, NaN, NaN
16.0, 15.10, .96, .98, NaN, NaN
16.0, 15.02, .94, .97, NaN, NaN
16.0, 14.92, .97, .97, NaN, NaN
14.0, 14.85, .97, .96, NaN, NaN
16.0, 15.24, .97, .97, NaN, NaN
15.0, 14.96, .97, .96, NaN, NaN
16.0, 15.00, .97, .97, NaN, NaN
16.0, 14.96, .97, .97, NaN, NaN
15.0, 14.74, .97, .95, NaN, NaN
15.0, 14.81, .97, .95, NaN, NaN
16.0, 15.13, .96, .97, NaN, NaN
16.0, 14.97, .98, .97, NaN, NaN
16.0, 14.52, .96, .94, NaN, NaN
14.0, 14.91, .96, .96, NaN, NaN
15.0, 15.11, .97, .97, NaN, NaN
15.0, 15.11, .97, .97, NaN, NaN
12.0, 14.72, .97, .96, NaN, NaN
16.0, 14.94, .98, .96, NaN, NaN
14.0, 14.95, .97, .96, NaN, NaN
16.0, 15.05, .98, .98, NaN, NaN
16.0, 15.12, .98, .97, NaN, NaN
16.0, 15.03, .97, .98, NaN, NaN
16.0, 14.83, .97, .96, NaN, NaN
15.0, 14.93, .94, .97, NaN, NaN
16.0, 14.88, .96, .97, NaN, NaN
14.0, 14.95, .97, .97, NaN, NaN
16.0, 15.01, .96, .97, NaN, NaN
11.0, 15.05, .97, .98, NaN, NaN
15.0, 14.82, .97, .96, NaN, NaN
