4.0, 3.77, .94, NaN, NaN, NaN
4.0, 3.82, .95, NaN, NaN, NaN
4.0, 3.70, .92, NaN, NaN, NaN
4.0, 3.94, .99, NaN, NaN, NaN
4.0, 3.91, .98, NaN, NaN, NaN
4.0, 3.87, .97, NaN, NaN, NaN
3.0, 3.81, .95, NaN, NaN, NaN
4.0, 3.91, .98, NaN, NaN, NaN
4.0, 3.73, .93, NaN, NaN, NaN
4.0, 3.79, .95, NaN, NaN, NaN
4.0, 3.91, .98, NaN, NaN, NaN
4.0, 3.90, .98, NaN, NaN, NaN
3.0, 3.80, .95, NaN, NaN, NaN
4.0, 3.90, .97, NaN, NaN, NaN
4.0, 3.88, .97, NaN, NaN, NaN
13.0, 11.65, .73, .96, NaN, NaN
13.0, 11.96, .76, .97, NaN, NaN
12.0, 12.16, .76, .97, NaN, NaN
13.0, 12.13, .74, .96, NaN, NaN
11.0, 10.28, .62, .95, NaN, NaN
10.0, 10.20, .64, .96, NaN, NaN
11.0, 10.88, .71, .97, NaN, NaN
7.0, 12.27, .81, .97, NaN, NaN
14.0, 12.86, .81, .97, NaN, NaN
14.0, 12.73, .83, .96, NaN, NaN
13.0, 12.68, .78, .97, NaN, NaN
14.0, 12.98, .83, .97, NaN, NaN
11.0, 12.82, .79, .97, NaN, NaN
13.0, 12.63, .79, .96, NaN, NaN
12.0, 12.69, .81, .97, NaN, NaN
11.0, 12.57, .82, .94, NaN, NaN
11.0, 13.12, .82, .97, NaN, NaN
13.0, 13.36, .83, .97, NaN, NaN
13.0, 13.39, .84, .98, NaN, NaN
15.0, 12.97, .81, .95, NaN, NaN
15.0, 13.29, .83, .97, NaN, NaN
11.0, 13.26, .83, .96, NaN, NaN
11.0, 11.62, .71, .98, NaN, NaN
13.0, 12.31, .79, .96, NaN, NaN
15.0, 13.36, .84, .97, NaN, NaN
14.0, 13.31, .85, .97, NaN, NaN
11.0, 13.19, .84, .96, NaN, NaN
11.0, 13.97, .86, .97, NaN, NaN
14.0, 13.99, .88, .97, NaN, NaN
15.0, 13.93, .89, .97, NaN, NaN
14.0, 14.13, .88, .97, NaN, NaN
14.0, 13.84, .89, .96, NaN, NaN
15.0, 14.02, .88, .96, NaN, NaN
12.0, 14.05, .88, .96, NaN, NaN
15.0, 14.01, .88, .96, NaN, NaN
14.0, 14.18, .88, .98, NaN, NaN
15.0, 14.12, .90, .97, NaN, NaN
15.0, 14.14, .90, .97, NaN, NaN
13.0, 14.03, .87, .97, NaN, NaN
14.0, 14.12, .88, .97, NaN, NaN
15.0, 14.21, .87, .97, NaN, NaN
14.0, 13.98, .91, .98, NaN, NaN
15.0, 13.99, .90, .97, NaN, NaN
16.0, 14.32, .90, .97, NaN, NaN
15.0, 14.33, .90, .97, NaN, NaN
14.0, 14.26, .89, .98, NaN, NaN
13.0, 14.05, .88, .97, NaN, NaN
15.0, 14.20, .91, .97, NaN, NaN
14.0, 14.32, .89, .98, NaN, NaN
11.0, 14.26, .89, .97, NaN, NaN
15.0, 14.19, .91, .97, NaN, NaN
15.0, 14.27, .89, .98, NaN, NaN
14.0, 14.26, .90, .97, NaN, NaN
15.0, 14.12, .90, .97, NaN, NaN
14.0, 14.04, .89, .96, NaN, NaN
15.0, 14.06, .88, .96, NaN, NaN
13.0, 14.32, .90, .99, NaN, NaN
15.0, 14.23, .88, .97, NaN, NaN
15.0, 13.79, .89, .96, NaN, NaN
12.0, 14.08, .89, .96, NaN, NaN
14.0, 14.14, .88, .97, NaN, NaN
15.0, 14.30, .89, .98, NaN, NaN
15.0, 14.21, .89, .97, NaN, NaN
13.0, 12.84, .78, .96, NaN, NaN
13.0, 12.37, .78, .96, NaN, NaN
13.0, 12.42, .76, .97, NaN, NaN
12.0, 12.52, .78, .95, NaN, NaN
13.0, 12.58, .80, .96, NaN, NaN
14.0, 12.95, .85, .97, NaN, NaN
14.0, 14.89, .95, .95, NaN, NaN
16.0, 14.74, .95, .96, NaN, NaN
16.0, 14.70, .93, .96, NaN, NaN
16.0, 14.93, .94, .98, NaN, NaN
15.0, 14.85, .91, .96, NaN, NaN
12.0, 14.76, .92, .95, NaN, NaN
14.0, 14.98, .96, .97, NaN, NaN
14.0, 15.15, .95, .98, NaN, NaN
15.0, 14.88, .90, .98, NaN, NaN
16.0, 14.84, .93, .97, NaN, NaN
16.0, 14.70, .94, .96, NaN, NaN
16.0, 14.77, .93, .96, NaN, NaN
14.0, 14.76, .94, .96, NaN, NaN
15.0, 14.88, .93, .96, NaN, NaN
15.0, 15.12, .97, .98, NaN, NaN
15.0, 14.96, .93, .97, NaN, NaN
16.0, 15.07, .94, .98, NaN, NaN
16.0, 14.89, .94, .96, NaN, NaN
16.0, 14.94, .94, .97, NaN, NaN
16.0, 14.95, .95, .97, NaN, NaN
16.0, 14.95, .95, .96, NaN, NaN
14.0, 14.83, .93, .96, NaN, NaN
15.0, 14.99, .94, .97, NaN, NaN
16.0, 14.88, .94, .96, NaN, NaN
16.0, 15.22, .95, .98, NaN, NaN
15.0, 15.00, .96, .96, NaN, NaN
12.0, 14.94, .97, .97, NaN, NaN
15.0, 14.79, .95, .96, NaN, NaN
12.0, 14.97, .93, .98, NaN, NaN
12.0, 14.92, .95, .96, NaN, NaN
16.0, 15.18, .94, .98, NaN, NaN
15.0, 15.21, .96, .98, NaN, NaN
12.0, 15.13, .96, .97, NaN, NaN
16.0, 15.20, .95, .98, NaN, NaN
16.0, 15.04, .95, .97, NaN, NaN
16.0, 14.94, .95, .97, NaN, NaN
16.0, 14.96, .93, .98, NaN, NaN
15.0, 14.60, .92, .95, NaN, NaN
15.0, 14.94, .93, .96, NaN, NaN
13.0, 15.21, .95, .98, NaN, NaN
16.0, 14.90, .93, .97, NaN, NaN
16.0, 15.14, .95, .98, NaN, NaN
13.0, 14.95, .95, .96, NaN, NaN
13.0, 14.94, .95, .96, NaN, NaN
12.0, 15.00, .96, .96, NaN, NaN
15.0, 14.93, .95, .97, NaN, NaN
16.0, 14.92, .95, .96, NaN, NaN
15.0, 15.00, .95, .97, NaN, NaN
14.0, 14.97, .93, .98, NaN, NaN
15.0, 15.04, .93, .97, NaN, NaN
16.0, 15.03, .95, .97, NaN, NaN
16.0, 15.11, .95, .97, NaN, NaN
12.0, 15.07, .94, .98, NaN, NaN
16.0, 15.29, .96, .98, NaN, NaN
15.0, 15.06, .94, .97, NaN, NaN
15.0, 14.67, .93, .95, NaN, NaN
12.0, 14.87, .96, .96, NaN, NaN
16.0, 14.97, .95, .96, NaN, NaN
16.0, 15.08, .95, .97, NaN, NaN
16.0, 15.06, .95, .97, NaN, NaN
16.0, 15.00, .96, .97, NaN, NaN
16.0, 15.10, .95, .97, NaN, NaN
15.0, 15.06, .95, .98, NaN, NaN
15.0, 15.05, .95, .96, NaN, NaN
15.0, 14.59, .94, .94, NaN, NaN
16.0, 14.87, .95, .96, NaN, NaN
16.0, 15.07, .96, .97, NaN, NaN
16.0, 15.25, .95, .98, NaN, NaN
16.0, 14.76, .94, .96, NaN, NaN
16.0, 14.85, .95, .96, NaN, NaN
16.0, 14.96, .97, .97, NaN, NaN
16.0, 15.28, .96, .98, NaN, NaN
15.0, 15.24, .96, .98, NaN, NaN
12.0, 15.08, .94, .97, NaN, NaN
15.0, 15.00, .95, .97, NaN, NaN
16.0, 14.99, .96, .97, NaN, NaN
14.0, 14.99, .95, .97, NaN, NaN
16.0, 14.88, .94, .96, NaN, NaN
15.0, 15.00, .92, .97, NaN, NaN
16.0, 14.76, .93, .95, NaN, NaN
15.0, 15.06, .94, .97, NaN, NaN
15.0, 14.96, .96, .96, NaN, NaN
16.0, 15.22, .95, .97, NaN, NaN
13.0, 14.98, .92, .97, NaN, NaN
15.0, 14.94, .94, .96, NaN, NaN
16.0, 14.60, .94, .95, NaN, NaN
16.0, 14.78, .93, .96, NaN, NaN
15.0, 14.80, .93, .96, NaN, NaN
16.0, 15.14, .96, .97, NaN, NaN
15.0, 14.86, .96, .96, NaN, NaN
11.0, 15.13, .94, .98, NaN, NaN
16.0, 14.94, .96, .96, NaN, NaN
11.0, 15.02, .93, .97, NaN, NaN
16.0, 15.02, .95, .96, NaN, NaN
15.0, 15.20, .94, .98, NaN, NaN
16.0, 14.91, .93, .97, NaN, NaN
16.0, 14.78, .93, .96, NaN, NaN
14.0, 15.09, .95, .97, NaN, NaN
16.0, 14.75, .90, .96, NaN, NaN
13.0, 14.89, .95, .96, NaN, NaN
15.0, 15.06, .95, .98, NaN, NaN
15.0, 15.14, .96, .98, NaN, NaN
15.0, 15.07, .94, .97, NaN, NaN
16.0, 15.04, .95, .98, NaN, NaN
16.0, 14.75, .96, .96, NaN, NaN
16.0, 15.19, .97, .98, NaN, NaN
12.0, 15.10, .94, .97, NaN, NaN
15.0, 14.92, .95, .97, NaN, NaN
15.0, 14.77, .94, .95, NaN, NaN
15.0, 14.72, .94, .95, NaN, NaN
14.0, 15.12, .96, .97, NaN, NaN
16.0, 15.14, .95, .98, NaN, NaN
13.0, 14.90, .94, .96, NaN, NaN
16.0, 15.03, .94, .98, NaN, NaN
15.0, 15.10, .96, .97, NaN, NaN
4.0, 14.71, .95, .95, NaN, NaN
39.0, 38.08, .62, .92, .97, NaN
37.0, 40.44, .65, .94, .98, NaN
44.0, 42.00, .66, .95, .97, NaN
47.0, 42.73, .68, .95, .96, NaN
46.0, 44.76, .70, .96, .98, NaN
45.0, 44.19, .68, .91, .97, NaN
49.0, 45.17, .74, .95, .96, NaN
