3.0, 3.03, .76, NaN, NaN, NaN
1.0, 1.10, .27, NaN, NaN, NaN
4.0, 3.04, .76, NaN, NaN, NaN
4.0, 3.75, .94, NaN, NaN, NaN
4.0, 3.74, .94, NaN, NaN, NaN
4.0, 3.83, .96, NaN, NaN, NaN
4.0, 3.87, .97, NaN, NaN, NaN
4.0, 3.79, .95, NaN, NaN, NaN
4.0, 3.86, .97, NaN, NaN, NaN
4.0, 3.82, .96, NaN, NaN, NaN
4.0, 3.82, .95, NaN, NaN, NaN
4.0, 3.87, .97, NaN, NaN, NaN
4.0, 3.86, .97, NaN, NaN, NaN
4.0, 3.87, .97, NaN, NaN, NaN
4.0, 3.94, .98, NaN, NaN, NaN
7.0, 8.68, .64, .74, NaN, NaN
9.0, 9.30, .70, .75, NaN, NaN
10.0, 9.75, .76, .74, NaN, NaN
10.0, 10.02, .75, .76, NaN, NaN
9.0, 9.24, .69, .72, NaN, NaN
11.0, 9.97, .76, .75, NaN, NaN
10.0, 9.86, .76, .75, NaN, NaN
10.0, 10.02, .74, .76, NaN, NaN
10.0, 9.86, .75, .75, NaN, NaN
10.0, 10.01, .75, .76, NaN, NaN
12.0, 11.16, .75, .91, NaN, NaN
12.0, 11.21, .75, .91, NaN, NaN
12.0, 11.50, .75, .95, NaN, NaN
13.0, 12.62, .81, .99, NaN, NaN
13.0, 12.57, .81, .97, NaN, NaN
14.0, 12.63, .81, .97, NaN, NaN
13.0, 12.45, .79, .96, NaN, NaN
12.0, 12.54, .81, .97, NaN, NaN
11.0, 11.07, .72, .97, NaN, NaN
12.0, 11.07, .70, .96, NaN, NaN
12.0, 11.27, .77, .96, NaN, NaN
14.0, 11.39, .73, .95, NaN, NaN
12.0, 11.53, .75, .94, NaN, NaN
11.0, 11.78, .74, .98, NaN, NaN
10.0, 11.81, .75, .97, NaN, NaN
13.0, 12.55, .79, .98, NaN, NaN
13.0, 12.53, .81, .97, NaN, NaN
10.0, 12.55, .81, .97, NaN, NaN
13.0, 12.63, .81, .97, NaN, NaN
14.0, 13.02, .87, .95, NaN, NaN
14.0, 13.27, .86, .97, NaN, NaN
13.0, 13.25, .86, .96, NaN, NaN
14.0, 13.38, .86, .98, NaN, NaN
14.0, 13.08, .85, .95, NaN, NaN
13.0, 13.37, .85, .98, NaN, NaN
14.0, 13.37, .84, .97, NaN, NaN
13.0, 13.00, .81, .96, NaN, NaN
10.0, 11.35, .74, .93, NaN, NaN
14.0, 13.29, .86, .97, NaN, NaN
14.0, 13.45, .86, .97, NaN, NaN
14.0, 13.96, .91, .96, NaN, NaN
14.0, 13.92, .92, .96, NaN, NaN
15.0, 14.03, .90, .97, NaN, NaN
15.0, 13.87, .89, .96, NaN, NaN
11.0, 13.73, .91, .94, NaN, NaN
15.0, 13.78, .89, .96, NaN, NaN
13.0, 13.54, .92, .92, NaN, NaN
15.0, 13.62, .90, .94, NaN, NaN
9.0, 13.23, .78, .96, NaN, NaN
12.0, 12.47, .79, .98, NaN, NaN
11.0, 13.64, .89, .96, NaN, NaN
13.0, 14.01, .94, .96, NaN, NaN
15.0, 14.44, .93, .95, NaN, NaN
16.0, 14.95, .96, .97, NaN, NaN
15.0, 14.76, .93, .97, NaN, NaN
16.0, 14.80, .96, .98, NaN, NaN
15.0, 14.53, .96, .96, NaN, NaN
15.0, 14.87, .95, .97, NaN, NaN
16.0, 14.67, .94, .97, NaN, NaN
12.0, 14.53, .97, .95, NaN, NaN
15.0, 14.89, .96, .97, NaN, NaN
11.0, 14.58, .97, .96, NaN, NaN
15.0, 14.53, .93, .96, NaN, NaN
15.0, 14.72, .96, .97, NaN, NaN
15.0, 14.54, .97, .96, NaN, NaN
16.0, 14.79, .94, .96, NaN, NaN
15.0, 14.28, .91, .95, NaN, NaN
16.0, 14.77, .95, .96, NaN, NaN
12.0, 15.06, .96, .97, NaN, NaN
15.0, 14.82, .90, .97, NaN, NaN
13.0, 14.91, .97, .97, NaN, NaN
16.0, 14.96, .98, .97, NaN, NaN
14.0, 15.10, .97, .98, NaN, NaN
16.0, 14.48, .98, .94, NaN, NaN
16.0, 14.16, .97, .91, NaN, NaN
12.0, 14.45, .96, .94, NaN, NaN
16.0, 14.67, .96, .95, NaN, NaN
16.0, 14.33, .96, .94, NaN, NaN
16.0, 14.99, .97, .97, NaN, NaN
15.0, 15.11, .97, .97, NaN, NaN
15.0, 14.49, .96, .95, NaN, NaN
16.0, 14.49, .94, .95, NaN, NaN
15.0, 15.05, .98, .98, NaN, NaN
15.0, 14.87, .95, .97, NaN, NaN
15.0, 14.67, .94, .96, NaN, NaN
16.0, 14.68, .97, .97, NaN, NaN
15.0, 14.58, .94, .95, NaN, NaN
16.0, 14.74, .95, .96, NaN, NaN
16.0, 15.07, .97, .97, NaN, NaN
12.0, 14.97, .96, .97, NaN, NaN
16.0, 15.08, .97, .97, NaN, NaN
12.0, 14.46, .97, .94, NaN, NaN
11.0, 14.81, .96, .96, NaN, NaN
12.0, 14.43, .96, .95, NaN, NaN
16.0, 14.80, .96, .97, NaN, NaN
15.0, 15.02, .97, .96, NaN, NaN
15.0, 14.80, .94, .96, NaN, NaN
16.0, 14.83, .97, .96, NaN, NaN
15.0, 15.07, .96, .98, NaN, NaN
16.0, 15.04, .97, .97, NaN, NaN
16.0, 14.96, .97, .97, NaN, NaN
16.0, 14.67, .97, .94, NaN, NaN
16.0, 14.79, .95, .96, NaN, NaN
14.0, 14.95, .95, .97, NaN, NaN
16.0, 14.97, .97, .96, NaN, NaN
16.0, 14.97, .95, .97, NaN, NaN
16.0, 15.12, .98, .98, NaN, NaN
16.0, 14.79, .98, .96, NaN, NaN
16.0, 15.17, .96, .98, NaN, NaN
16.0, 15.06, .98, .98, NaN, NaN
16.0, 15.15, .97, .97, NaN, NaN
12.0, 14.85, .95, .96, NaN, NaN
16.0, 15.04, .97, .97, NaN, NaN
12.0, 14.83, .97, .97, NaN, NaN
16.0, 15.11, .97, .97, NaN, NaN
14.0, 14.68, .95, .96, NaN, NaN
16.0, 14.84, .96, .96, NaN, NaN
16.0, 15.09, .96, .97, NaN, NaN
16.0, 15.12, .95, .98, NaN, NaN
16.0, 14.62, .97, .95, NaN, NaN
15.0, 14.99, .98, .96, NaN, NaN
15.0, 15.18, .97, .98, NaN, NaN
