4.0, 3.87, .97, NaN, NaN, NaN
3.0, 3.77, .94, NaN, NaN, NaN
4.0, 3.77, .94, NaN, NaN, NaN
4.0, 3.66, .91, NaN, NaN, NaN
4.0, 3.77, .94, NaN, NaN, NaN
3.0, 3.90, .97, NaN, NaN, NaN
3.0, 3.75, .94, NaN, NaN, NaN
4.0, 3.86, .96, NaN, NaN, NaN
4.0, 3.85, .96, NaN, NaN, NaN
4.0, 3.92, .98, NaN, NaN, NaN
4.0, 3.86, .96, NaN, NaN, NaN
4.0, 3.79, .95, NaN, NaN, NaN
4.0, 3.89, .97, NaN, NaN, NaN
4.0, 3.86, .96, NaN, NaN, NaN
4.0, 3.87, .97, NaN, NaN, NaN
9.0, 8.96, .68, .76, NaN, NaN
11.0, 9.99, .81, .74, NaN, NaN
11.0, 10.50, .81, .76, NaN, NaN
10.0, 10.37, .80, .76, NaN, NaN
10.0, 10.30, .77, .76, NaN, NaN
11.0, 10.19, .81, .75, NaN, NaN
10.0, 11.45, .81, .88, NaN, NaN
11.0, 12.60, .79, .98, NaN, NaN
13.0, 11.92, .77, .93, NaN, NaN
11.0, 12.08, .73, .94, NaN, NaN
10.0, 12.34, .80, .96, NaN, NaN
14.0, 12.54, .80, .98, NaN, NaN
13.0, 12.18, .81, .94, NaN, NaN
13.0, 12.44, .81, .96, NaN, NaN
13.0, 12.30, .81, .95, NaN, NaN
13.0, 12.42, .80, .96, NaN, NaN
10.0, 12.69, .86, .97, NaN, NaN
10.0, 12.79, .85, .94, NaN, NaN
15.0, 13.07, .85, .96, NaN, NaN
14.0, 12.96, .84, .95, NaN, NaN
14.0, 13.13, .86, .96, NaN, NaN
13.0, 13.05, .83, .96, NaN, NaN
11.0, 13.09, .85, .94, NaN, NaN
14.0, 13.17, .85, .98, NaN, NaN
13.0, 13.14, .84, .95, NaN, NaN
11.0, 13.17, .86, .96, NaN, NaN
13.0, 13.05, .80, .97, NaN, NaN
14.0, 13.31, .86, .97, NaN, NaN
14.0, 13.32, .86, .97, NaN, NaN
13.0, 13.20, .83, .97, NaN, NaN
10.0, 13.12, .86, .96, NaN, NaN
14.0, 13.30, .86, .97, NaN, NaN
13.0, 13.33, .83, .98, NaN, NaN
13.0, 13.11, .84, .95, NaN, NaN
14.0, 13.27, .87, .97, NaN, NaN
14.0, 13.17, .86, .96, NaN, NaN
13.0, 13.26, .85, .97, NaN, NaN
14.0, 13.12, .87, .95, NaN, NaN
11.0, 12.96, .85, .94, NaN, NaN
13.0, 13.18, .86, .96, NaN, NaN
14.0, 13.12, .86, .94, NaN, NaN
11.0, 12.34, .73, .95, NaN, NaN
12.0, 13.23, .85, .97, NaN, NaN
11.0, 13.26, .86, .96, NaN, NaN
12.0, 13.23, .86, .96, NaN, NaN
12.0, 12.92, .76, .95, NaN, NaN
14.0, 13.17, .85, .96, NaN, NaN
14.0, 13.42, .86, .97, NaN, NaN
14.0, 13.43, .87, .97, NaN, NaN
15.0, 13.68, .90, .96, NaN, NaN
11.0, 14.19, .92, .97, NaN, NaN
12.0, 13.83, .92, .95, NaN, NaN
15.0, 14.05, .89, .97, NaN, NaN
14.0, 14.03, .90, .97, NaN, NaN
15.0, 14.18, .91, .97, NaN, NaN
14.0, 13.62, .90, .94, NaN, NaN
15.0, 14.26, .93, .97, NaN, NaN
12.0, 14.57, .94, .96, NaN, NaN
16.0, 14.85, .97, .97, NaN, NaN
12.0, 15.01, .98, .96, NaN, NaN
11.0, 14.80, .94, .97, NaN, NaN
16.0, 15.00, .98, .97, NaN, NaN
15.0, 14.54, .95, .95, NaN, NaN
16.0, 14.65, .97, .96, NaN, NaN
11.0, 14.63, .97, .98, NaN, NaN
16.0, 14.60, .95, .95, NaN, NaN
16.0, 14.82, .97, .96, NaN, NaN
16.0, 14.94, .96, .97, NaN, NaN
16.0, 14.47, .95, .93, NaN, NaN
16.0, 14.77, .96, .97, NaN, NaN
16.0, 14.22, .95, .94, NaN, NaN
15.0, 14.59, .97, .95, NaN, NaN
12.0, 14.82, .98, .96, NaN, NaN
12.0, 14.94, .97, .97, NaN, NaN
15.0, 14.75, .97, .96, NaN, NaN
16.0, 14.97, .96, .97, NaN, NaN
16.0, 14.70, .96, .96, NaN, NaN
12.0, 14.59, .98, .94, NaN, NaN
12.0, 14.79, .97, .95, NaN, NaN
15.0, 14.36, .97, .93, NaN, NaN
14.0, 14.45, .95, .95, NaN, NaN
12.0, 14.86, .97, .96, NaN, NaN
15.0, 15.04, .97, .97, NaN, NaN
15.0, 14.41, .96, .94, NaN, NaN
16.0, 15.00, .97, .97, NaN, NaN
16.0, 14.43, .97, .94, NaN, NaN
15.0, 14.86, .96, .97, NaN, NaN
16.0, 14.89, .96, .96, NaN, NaN
16.0, 15.13, .97, .98, NaN, NaN
16.0, 14.86, .96, .97, NaN, NaN
10.0, 14.94, .97, .97, NaN, NaN
16.0, 14.88, .97, .97, NaN, NaN
16.0, 14.83, .96, .96, NaN, NaN
16.0, 14.93, .95, .97, NaN, NaN
11.0, 14.97, .97, .98, NaN, NaN
15.0, 14.26, .96, .94, NaN, NaN
12.0, 14.54, .95, .94, NaN, NaN
14.0, 14.95, .94, .97, NaN, NaN
16.0, 14.82, .98, .96, NaN, NaN
14.0, 14.36, .95, .93, NaN, NaN
15.0, 14.84, .98, .97, NaN, NaN
16.0, 14.65, .97, .95, NaN, NaN
16.0, 15.09, .97, .97, NaN, NaN
15.0, 14.84, .97, .95, NaN, NaN
15.0, 14.95, .95, .97, NaN, NaN
16.0, 14.97, .96, .96, NaN, NaN
16.0, 14.90, .95, .96, NaN, NaN
16.0, 15.11, .96, .98, NaN, NaN
16.0, 14.76, .95, .96, NaN, NaN
15.0, 14.96, .97, .97, NaN, NaN
15.0, 14.38, .95, .94, NaN, NaN
15.0, 14.96, .97, .97, NaN, NaN
16.0, 15.08, .97, .97, NaN, NaN
12.0, 14.59, .97, .94, NaN, NaN
12.0, 14.51, .95, .94, NaN, NaN
16.0, 14.92, .96, .97, NaN, NaN
16.0, 15.16, .97, .98, NaN, NaN
16.0, 14.90, .97, .96, NaN, NaN
