76.0, 75.53, .57, .54, .66, .69
72.0, 80.60, .53, .48, .63, .77
65.0, 76.97, .57, .49, .55, .70
67.0, 71.97, .57, .48, .47, .55
74.0, 68.70, .61, .52, .51, .52
65.0, 65.43, .65, .52, .50, .53
48.0, 59.02, .61, .51, .46, .38
71.0, 51.11, .56, .51, .48, .31
71.0, 73.69, .63, .53, .47, .76
64.0, 77.13, .65, .57, .44, .75
75.0, 80.41, .67, .60, .51, .78
87.0, 82.04, .65, .61, .50, .76
72.0, 75.03, .66, .60, .49, .74
76.0, 76.31, .67, .63, .45, .68
81.0, 81.89, .63, .59, .47, .75
60.0, 77.99, .66, .58, .48, .68
90.0, 85.70, .64, .61, .57, .74
92.0, 88.68, .65, .61, .61, .76
91.0, 87.21, .64, .59, .60, .71
91.0, 88.94, .67, .59, .60, .76
90.0, 89.28, .68, .60, .57, .75
109.0, 90.62, .69, .63, .60, .78
94.0, 86.44, .72, .64, .59, .75
79.0, 94.30, .68, .64, .62, .74
98.0, 89.03, .68, .61, .57, .75
109.0, 94.45, .70, .67, .58, .76
103.0, 96.70, .70, .62, .63, .75
97.0, 94.29, .67, .63, .65, .74
90.0, 84.03, .69, .62, .57, .77
88.0, 86.93, .70, .67, .59, .76
112.0, 89.20, .70, .67, .61, .75
100.0, 103.96, .67, .65, .65, .78
99.0, 101.80, .71, .67, .65, .75
83.0, 94.96, .69, .67, .64, .75
100.0, 100.10, .67, .65, .65, .76
88.0, 93.96, .70, .64, .60, .76
95.0, 93.98, .71, .68, .60, .75
103.0, 100.12, .71, .68, .59, .75
112.0, 96.08, .69, .69, .60, .74
102.0, 100.00, .67, .67, .63, .74
87.0, 97.80, .72, .68, .64, .77
95.0, 94.43, .70, .68, .62, .76
91.0, 92.15, .72, .69, .60, .75
97.0, 91.98, .71, .71, .58, .75
89.0, 91.29, .66, .69, .62, .74
92.0, 94.76, .64, .66, .60, .74
101.0, 98.71, .71, .73, .61, .76
94.0, 93.52, .70, .71, .63, .61
100.0, 104.26, .71, .69, .65, .75
100.0, 103.62, .65, .70, .64, .74
94.0, 96.74, .71, .72, .61, .75
83.0, 98.31, .68, .71, .58, .78
79.0, 93.87, .70, .69, .60, .76
106.0, 90.92, .72, .71, .58, .75
103.0, 100.11, .69, .72, .60, .75
94.0, 101.06, .68, .70, .60, .73
95.0, 92.10, .72, .71, .59, .74
99.0, 94.19, .68, .70, .58, .75
84.0, 98.61, .73, .72, .59, .76
90.0, 93.63, .70, .73, .56, .75
101.0, 99.78, .74, .73, .59, .76
93.0, 107.75, .76, .73, .62, .75
87.0, 95.30, .71, .73, .59, .75
90.0, 89.63, .74, .75, .60, .75
71.0, 81.42, .73, .72, .60, .61
101.0, 95.82, .73, .72, .62, .70
110.0, 100.74, .77, .70, .64, .75
101.0, 112.06, .76, .72, .66, .75
116.0, 104.23, .72, .71, .66, .74
105.0, 102.92, .74, .71, .61, .75
100.0, 102.00, .76, .75, .59, .75
91.0, 91.41, .75, .72, .60, .75
85.0, 93.02, .76, .71, .61, .75
92.0, 94.09, .74, .74, .59, .75
97.0, 94.77, .76, .72, .60, .76
