4.0, 3.81, .95, NaN, NaN, NaN
4.0, 3.69, .92, NaN, NaN, NaN
4.0, 3.84, .96, NaN, NaN, NaN
3.0, 3.85, .96, NaN, NaN, NaN
4.0, 3.89, .97, NaN, NaN, NaN
4.0, 3.88, .97, NaN, NaN, NaN
3.0, 3.88, .97, NaN, NaN, NaN
4.0, 3.85, .96, NaN, NaN, NaN
4.0, 3.91, .98, NaN, NaN, NaN
4.0, 3.80, .95, NaN, NaN, NaN
3.0, 3.86, .96, NaN, NaN, NaN
4.0, 3.87, .97, NaN, NaN, NaN
4.0, 3.87, .97, NaN, NaN, NaN
4.0, 3.92, .98, NaN, NaN, NaN
4.0, 3.71, .93, NaN, NaN, NaN
9.0, 9.04, .68, .75, NaN, NaN
10.0, 10.43, .78, .76, NaN, NaN
10.0, 10.12, .78, .76, NaN, NaN
11.0, 11.24, .91, .76, NaN, NaN
12.0, 11.23, .90, .76, NaN, NaN
11.0, 10.82, .87, .74, NaN, NaN
11.0, 11.02, .88, .75, NaN, NaN
11.0, 11.34, .91, .76, NaN, NaN
14.0, 13.44, .91, .94, NaN, NaN
15.0, 14.07, .89, .97, NaN, NaN
15.0, 13.85, .89, .96, NaN, NaN
14.0, 13.78, .87, .97, NaN, NaN
14.0, 13.89, .89, .97, NaN, NaN
15.0, 13.53, .90, .94, NaN, NaN
15.0, 13.85, .90, .96, NaN, NaN
14.0, 13.62, .89, .94, NaN, NaN
14.0, 13.70, .90, .95, NaN, NaN
15.0, 13.78, .90, .96, NaN, NaN
10.0, 13.75, .90, .94, NaN, NaN
13.0, 14.07, .92, .96, NaN, NaN
15.0, 13.94, .89, .96, NaN, NaN
15.0, 14.04, .88, .96, NaN, NaN
15.0, 14.12, .90, .97, NaN, NaN
14.0, 13.63, .90, .93, NaN, NaN
15.0, 14.03, .90, .96, NaN, NaN
14.0, 14.05, .91, .97, NaN, NaN
14.0, 13.97, .92, .95, NaN, NaN
15.0, 14.07, .88, .97, NaN, NaN
14.0, 14.11, .91, .97, NaN, NaN
14.0, 13.63, .90, .93, NaN, NaN
15.0, 13.89, .91, .95, NaN, NaN
14.0, 14.27, .92, .97, NaN, NaN
15.0, 14.20, .92, .96, NaN, NaN
14.0, 14.19, .93, .97, NaN, NaN
14.0, 14.01, .91, .97, NaN, NaN
15.0, 14.13, .91, .96, NaN, NaN
13.0, 14.06, .91, .97, NaN, NaN
15.0, 14.19, .92, .97, NaN, NaN
13.0, 14.22, .91, .98, NaN, NaN
